Suburb,Suburb Latitude,Suburb Longitude,Venue Category
CAMELLIA,-33.832747,151.015196,Dessert Shop
CLYDE,-33.83307675,151.0220764,Motorcycle Shop
CLYDE,-33.83307675,151.0220764,Convenience Store
CLYDE,-33.83307675,151.0220764,Racetrack
CLYDE,-33.83307675,151.0220764,Furniture / Home Store
SOUTH GRANVILLE,-33.85780796,151.0106782,Middle Eastern Restaurant
SOUTH GRANVILLE,-33.85780796,151.0106782,Middle Eastern Restaurant
SOUTH GRANVILLE,-33.85780796,151.0106782,Soccer Field
BIRRONG,-33.885382,151.02193400000002,Vietnamese Restaurant
BIRRONG,-33.885382,151.02193400000002,Pizza Place
BIRRONG,-33.885382,151.02193400000002,Train Station
BIRRONG,-33.885382,151.02193400000002,Pool
BIRRONG,-33.885382,151.02193400000002,Soccer Field
AUBURN,-33.851867999999996,151.026756,Gym
AUBURN,-33.851867999999996,151.026756,Supermarket
AUBURN,-33.851867999999996,151.026756,Portuguese Restaurant
AUBURN,-33.851867999999996,151.026756,Grocery Store
CONSTITUTION HILL,-33.79382308,150.9751544,Fast Food Restaurant
CONSTITUTION HILL,-33.79382308,150.9751544,Dessert Shop
CONSTITUTION HILL,-33.79382308,150.9751544,Bar
GIRRAWEEN,-33.813103999999996,150.957425,Fast Food Restaurant
GIRRAWEEN,-33.813103999999996,150.957425,Middle Eastern Restaurant
GIRRAWEEN,-33.813103999999996,150.957425,Australian Restaurant
OLD TOONGABBIE,-33.789374,150.959508,Gym
OLD TOONGABBIE,-33.789374,150.959508,Shop & Service
KINGS LANGLEY,-33.766075,150.93583600000002,Soccer Field
KINGS LANGLEY,-33.766075,150.93583600000002,Football Stadium
ARNDELL PARK,-33.783751,150.900547,Thai Restaurant
ARNDELL PARK,-33.783751,150.900547,Indian Restaurant
ARNDELL PARK,-33.783751,150.900547,Liquor Store
ARNDELL PARK,-33.783751,150.900547,Chinese Restaurant
HARRIS PARK,-33.814463,151.006506,Lebanese Restaurant
HARRIS PARK,-33.814463,151.006506,Australian Restaurant
HARRIS PARK,-33.814463,151.006506,Malay Restaurant
HARRIS PARK,-33.814463,151.006506,Sushi Restaurant
HARRIS PARK,-33.814463,151.006506,Ice Cream Shop
HARRIS PARK,-33.814463,151.006506,Coffee Shop
HARRIS PARK,-33.814463,151.006506,Japanese Restaurant
HARRIS PARK,-33.814463,151.006506,Burger Joint
HARRIS PARK,-33.814463,151.006506,Burger Joint
HARRIS PARK,-33.814463,151.006506,Burger Joint
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,Café
HARRIS PARK,-33.814463,151.006506,Café
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,South Indian Restaurant
HARRIS PARK,-33.814463,151.006506,Asian Restaurant
HARRIS PARK,-33.814463,151.006506,Vietnamese Restaurant
HARRIS PARK,-33.814463,151.006506,Bakery
HARRIS PARK,-33.814463,151.006506,Dessert Shop
HARRIS PARK,-33.814463,151.006506,Gym
HARRIS PARK,-33.814463,151.006506,Lebanese Restaurant
HARRIS PARK,-33.814463,151.006506,Dessert Shop
HARRIS PARK,-33.814463,151.006506,River
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,Discount Store
HARRIS PARK,-33.814463,151.006506,Mexican Restaurant
HARRIS PARK,-33.814463,151.006506,Café
HARRIS PARK,-33.814463,151.006506,Supermarket
HARRIS PARK,-33.814463,151.006506,Restaurant
HARRIS PARK,-33.814463,151.006506,Japanese Restaurant
HARRIS PARK,-33.814463,151.006506,Hotel
HARRIS PARK,-33.814463,151.006506,Coffee Shop
HARRIS PARK,-33.814463,151.006506,Sporting Goods Shop
HARRIS PARK,-33.814463,151.006506,Multiplex
HARRIS PARK,-33.814463,151.006506,Frozen Yogurt Shop
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,Asian Restaurant
HARRIS PARK,-33.814463,151.006506,Burger Joint
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,Library
HARRIS PARK,-33.814463,151.006506,Thai Restaurant
HARRIS PARK,-33.814463,151.006506,Dessert Shop
HARRIS PARK,-33.814463,151.006506,Chinese Restaurant
HARRIS PARK,-33.814463,151.006506,Juice Bar
HARRIS PARK,-33.814463,151.006506,Department Store
HARRIS PARK,-33.814463,151.006506,Record Shop
HARRIS PARK,-33.814463,151.006506,Greek Restaurant
HARRIS PARK,-33.814463,151.006506,Portuguese Restaurant
HARRIS PARK,-33.814463,151.006506,Italian Restaurant
HARRIS PARK,-33.814463,151.006506,Mexican Restaurant
HARRIS PARK,-33.814463,151.006506,Shopping Mall
HARRIS PARK,-33.814463,151.006506,Hotel
HARRIS PARK,-33.814463,151.006506,Pizza Place
HARRIS PARK,-33.814463,151.006506,Vietnamese Restaurant
HARRIS PARK,-33.814463,151.006506,Café
HARRIS PARK,-33.814463,151.006506,Coffee Shop
HARRIS PARK,-33.814463,151.006506,Malay Restaurant
HARRIS PARK,-33.814463,151.006506,Sandwich Place
HARRIS PARK,-33.814463,151.006506,Sushi Restaurant
HARRIS PARK,-33.814463,151.006506,Chinese Restaurant
HARRIS PARK,-33.814463,151.006506,Chinese Restaurant
HARRIS PARK,-33.814463,151.006506,Multiplex
HARRIS PARK,-33.814463,151.006506,Mediterranean Restaurant
HARRIS PARK,-33.814463,151.006506,Chinese Restaurant
HARRIS PARK,-33.814463,151.006506,Coffee Shop
HARRIS PARK,-33.814463,151.006506,Pub
HARRIS PARK,-33.814463,151.006506,Grocery Store
HARRIS PARK,-33.814463,151.006506,Fast Food Restaurant
HARRIS PARK,-33.814463,151.006506,Café
NORTHMEAD,-33.782501,150.996388,Bowling Green
NORTHMEAD,-33.782501,150.996388,Badminton Court
NORTHMEAD,-33.782501,150.996388,Bus Station
NORTHMEAD,-33.782501,150.996388,Baseball Field
NORTHMEAD,-33.782501,150.996388,Electronics Store
BAULKHAM HILLS,-33.731651,150.955942,Massage Studio
BAULKHAM HILLS,-33.731651,150.955942,Neighborhood
BAULKHAM HILLS,-33.731651,150.955942,Men's Store
BAULKHAM HILLS,-33.731651,150.955942,Park
CASTLE HILL,-33.73238,151.000948,Bar
CASTLE HILL,-33.73238,151.000948,Movie Theater
CASTLE HILL,-33.73238,151.000948,Greek Restaurant
CASTLE HILL,-33.73238,151.000948,Thai Restaurant
CASTLE HILL,-33.73238,151.000948,Burger Joint
CASTLE HILL,-33.73238,151.000948,Multiplex
CASTLE HILL,-33.73238,151.000948,Liquor Store
CASTLE HILL,-33.73238,151.000948,Food Court
CASTLE HILL,-33.73238,151.000948,Shopping Mall
CASTLE HILL,-33.73238,151.000948,Portuguese Restaurant
CASTLE HILL,-33.73238,151.000948,Café
CASTLE HILL,-33.73238,151.000948,Movie Theater
CASTLE HILL,-33.73238,151.000948,Dumpling Restaurant
CASTLE HILL,-33.73238,151.000948,Beer Bar
CASTLE HILL,-33.73238,151.000948,Fish & Chips Shop
CASTLE HILL,-33.73238,151.000948,Grocery Store
CASTLE HILL,-33.73238,151.000948,BBQ Joint
CASTLE HILL,-33.73238,151.000948,Convenience Store
CASTLE HILL,-33.73238,151.000948,Fast Food Restaurant
CASTLE HILL,-33.73238,151.000948,Food Court
CASTLE HILL,-33.73238,151.000948,Department Store
CASTLE HILL,-33.73238,151.000948,Fast Food Restaurant
CASTLE HILL,-33.73238,151.000948,Italian Restaurant
CASTLE HILL,-33.73238,151.000948,Dessert Shop
CASTLE HILL,-33.73238,151.000948,Park
CASTLE HILL,-33.73238,151.000948,Fast Food Restaurant
CASTLE HILL,-33.73238,151.000948,Pub
CASTLE HILL,-33.73238,151.000948,Chinese Restaurant
CASTLE HILL,-33.73238,151.000948,Café
CASTLE HILL,-33.73238,151.000948,Fast Food Restaurant
CASTLE HILL,-33.73238,151.000948,Mini Golf
CASTLE HILL,-33.73238,151.000948,Noodle House
CASTLE HILL,-33.73238,151.000948,Frozen Yogurt Shop
CASTLE HILL,-33.73238,151.000948,Shopping Mall
CASTLE HILL,-33.73238,151.000948,Vietnamese Restaurant
CASTLE HILL,-33.73238,151.000948,Thai Restaurant
BEAUMONT HILLS,-33.731522999999996,150.931074,Supermarket
BEAUMONT HILLS,-33.731522999999996,150.931074,Pizza Place
BEAUMONT HILLS,-33.731522999999996,150.931074,Middle Eastern Restaurant
BEAUMONT HILLS,-33.731522999999996,150.931074,Park
BEAUMONT HILLS,-33.731522999999996,150.931074,Shopping Plaza
DURAL,-33.690331,151.040358,Asian Restaurant
MERRYLANDS,-33.835883,150.976594,Liquor Store
MERRYLANDS,-33.835883,150.976594,Basketball Court
MERRYLANDS,-33.835883,150.976594,Soccer Field
MERRYLANDS,-33.835883,150.976594,Health & Beauty Service
GUILDFORD,-33.858335,150.983724,Platform
GUILDFORD,-33.858335,150.983724,Platform
GUILDFORD,-33.858335,150.983724,Pizza Place
CHESTER HILL,-33.88349,151.004128,Supermarket
CHESTER HILL,-33.88349,151.004128,Fish & Chips Shop
CHESTER HILL,-33.88349,151.004128,Falafel Restaurant
CHESTER HILL,-33.88349,151.004128,Market
CHESTER HILL,-33.88349,151.004128,Newsstand
CHESTER HILL,-33.88349,151.004128,Café
CHESTER HILL,-33.88349,151.004128,Thai Restaurant
CHESTER HILL,-33.88349,151.004128,Farmers Market
CHESTER HILL,-33.88349,151.004128,Lebanese Restaurant
CHESTER HILL,-33.88349,151.004128,Train Station
CARRAMAR,-33.887203,150.979458,Grocery Store
CARRAMAR,-33.887203,150.979458,Bar
CABRAMATTA,-33.892738,150.92937,Vietnamese Restaurant
CABRAMATTA,-33.892738,150.92937,Vietnamese Restaurant
CABRAMATTA,-33.892738,150.92937,Café
CABRAMATTA,-33.892738,150.92937,Vietnamese Restaurant
CABRAMATTA,-33.892738,150.92937,Sushi Restaurant
CABRAMATTA,-33.892738,150.92937,Gym / Fitness Center
CABRAMATTA,-33.892738,150.92937,Noodle House
GLENFIELD,-33.972167,150.89044099999998,Platform
GLENFIELD,-33.972167,150.89044099999998,Platform
GLENFIELD,-33.972167,150.89044099999998,Train Station
GLENFIELD,-33.972167,150.89044099999998,Fried Chicken Joint
GLENFIELD,-33.972167,150.89044099999998,Bakery
ASHCROFT,-33.915939,150.87534499999998,Bus Station
ASHCROFT,-33.915939,150.87534499999998,Bus Station
CASULA,-33.928391999999995,150.921448,Lebanese Restaurant
CASULA,-33.928391999999995,150.921448,Dessert Shop
CASULA,-33.928391999999995,150.921448,Italian Restaurant
CASULA,-33.928391999999995,150.921448,Lebanese Restaurant
CASULA,-33.928391999999995,150.921448,Gym
CASULA,-33.928391999999995,150.921448,Fast Food Restaurant
CASULA,-33.928391999999995,150.921448,Restaurant
CASULA,-33.928391999999995,150.921448,Electronics Store
CASULA,-33.928391999999995,150.921448,Pub
CASULA,-33.928391999999995,150.921448,Park
PLEASURE POINT,-33.951109,150.917444,Art Gallery
PLEASURE POINT,-33.951109,150.917444,Café
HORSLEY PARK,-33.845034000000005,150.84819199999998,Grocery Store
HORSLEY PARK,-33.845034000000005,150.84819199999998,Athletics & Sports
HORSLEY PARK,-33.845034000000005,150.84819199999998,Park
ABBOTSBURY,-33.872014,150.88526000000002,Grocery Store
ABBOTSBURY,-33.872014,150.88526000000002,Pub
ABBOTSBURY,-33.872014,150.88526000000002,Café
ABBOTSBURY,-33.872014,150.88526000000002,Lounge
BONNYRIGG,-33.895053000000004,150.879379,Neighborhood
BONNYRIGG,-33.895053000000004,150.879379,Asian Restaurant
BONNYRIGG,-33.895053000000004,150.879379,Shopping Mall
AUSTRAL,-33.933109,150.81203100000002,Shopping Mall
CHULLORA,-33.901925,151.05385800000002,Park
BELFIELD,-33.906803000000004,151.085513,Pizza Place
BELFIELD,-33.906803000000004,151.085513,Middle Eastern Restaurant
BELFIELD,-33.906803000000004,151.085513,Pizza Place
BELFIELD,-33.906803000000004,151.085513,Café
BELFIELD,-33.906803000000004,151.085513,Farmers Market
BELFIELD,-33.906803000000004,151.085513,Café
BELMORE,-33.921018,151.089663,Greek Restaurant
BELMORE,-33.921018,151.089663,Lebanese Restaurant
BELMORE,-33.921018,151.089663,Gym / Fitness Center
BELMORE,-33.921018,151.089663,Chinese Restaurant
BELMORE,-33.921018,151.089663,Café
BELMORE,-33.921018,151.089663,Japanese Restaurant
BELMORE,-33.921018,151.089663,Café
BELMORE,-33.921018,151.089663,Pizza Place
BELMORE,-33.921018,151.089663,BBQ Joint
BELMORE,-33.921018,151.089663,Fast Food Restaurant
BELMORE,-33.921018,151.089663,Café
BELMORE,-33.921018,151.089663,Fish Market
BELMORE,-33.921018,151.089663,Deli / Bodega
BELMORE,-33.921018,151.089663,Bakery
BELMORE,-33.921018,151.089663,Italian Restaurant
ASHBURY,-33.910308,151.12086000000002,Camera Store
ASHBURY,-33.910308,151.12086000000002,Supermarket
ASHBURY,-33.910308,151.12086000000002,Supermarket
ASHBURY,-33.910308,151.12086000000002,Japanese Restaurant
ASHBURY,-33.910308,151.12086000000002,Train Station
ASHBURY,-33.910308,151.12086000000002,Korean Restaurant
ASHBURY,-33.910308,151.12086000000002,Liquor Store
ASHBURY,-33.910308,151.12086000000002,Spa
ASHBURY,-33.910308,151.12086000000002,Café
ASHBURY,-33.910308,151.12086000000002,Café
CAMPSIE,-33.917601,151.101777,Malay Restaurant
CAMPSIE,-33.917601,151.101777,Gym
CAMPSIE,-33.917601,151.101777,Café
CAMPSIE,-33.917601,151.101777,Malay Restaurant
LAKEMBA,-33.924525,151.07693899999998,Indonesian Restaurant
LAKEMBA,-33.924525,151.07693899999998,Grocery Store
LAKEMBA,-33.924525,151.07693899999998,Pizza Place
LAKEMBA,-33.924525,151.07693899999998,Fast Food Restaurant
LAKEMBA,-33.924525,151.07693899999998,Supermarket
LAKEMBA,-33.924525,151.07693899999998,Lebanese Restaurant
LAKEMBA,-33.924525,151.07693899999998,Italian Restaurant
PUNCHBOWL,-33.930089,151.057799,Italian Restaurant
PUNCHBOWL,-33.930089,151.057799,Fast Food Restaurant
PUNCHBOWL,-33.930089,151.057799,Middle Eastern Restaurant
PUNCHBOWL,-33.930089,151.057799,Grocery Store
BASS HILL,-33.901198,150.998155,Pizza Place
BASS HILL,-33.901198,150.998155,Department Store
BASS HILL,-33.901198,150.998155,Fast Food Restaurant
BASS HILL,-33.901198,150.998155,Gym
BASS HILL,-33.901198,150.998155,Fast Food Restaurant
BASS HILL,-33.901198,150.998155,Fast Food Restaurant
BASS HILL,-33.901198,150.998155,Grocery Store
BASS HILL,-33.901198,150.998155,Fast Food Restaurant
BASS HILL,-33.901198,150.998155,Big Box Store
BASS HILL,-33.901198,150.998155,Shopping Mall
BASS HILL,-33.901198,150.998155,Gym
BASS HILL,-33.901198,150.998155,Supermarket
BASS HILL,-33.901198,150.998155,Middle Eastern Restaurant
BASS HILL,-33.901198,150.998155,Ice Cream Shop
GEORGES HALL,-33.908788,150.986277,Lake
YAGOONA,-33.905586,151.023171,Bakery
YAGOONA,-33.905586,151.023171,Grocery Store
YAGOONA,-33.905586,151.023171,Fast Food Restaurant
YAGOONA,-33.905586,151.023171,Convenience Store
YAGOONA,-33.905586,151.023171,Burger Joint
YAGOONA,-33.905586,151.023171,Bakery
YAGOONA,-33.905586,151.023171,Bakery
YAGOONA,-33.905586,151.023171,Men's Store
YAGOONA,-33.905586,151.023171,Park
YAGOONA,-33.905586,151.023171,Shopping Mall
YAGOONA,-33.905586,151.023171,Café
YAGOONA,-33.905586,151.023171,Train Station
YAGOONA,-33.905586,151.023171,Middle Eastern Restaurant
BANKSTOWN,-33.926559000000005,151.014937,Vape Store
DULWICH HILL,-33.90441,151.138999,Bakery
DULWICH HILL,-33.90441,151.138999,Café
DULWICH HILL,-33.90441,151.138999,Park
DULWICH HILL,-33.90441,151.138999,Café
DULWICH HILL,-33.90441,151.138999,Bakery
DULWICH HILL,-33.90441,151.138999,Coffee Shop
DULWICH HILL,-33.90441,151.138999,Café
DULWICH HILL,-33.90441,151.138999,Lebanese Restaurant
DULWICH HILL,-33.90441,151.138999,Grocery Store
DULWICH HILL,-33.90441,151.138999,Mediterranean Restaurant
DULWICH HILL,-33.90441,151.138999,Diner
DULWICH HILL,-33.90441,151.138999,Café
DULWICH HILL,-33.90441,151.138999,Pizza Place
DULWICH HILL,-33.90441,151.138999,Pub
DULWICH HILL,-33.90441,151.138999,Sushi Restaurant
DULWICH HILL,-33.90441,151.138999,Bus Station
DULWICH HILL,-33.90441,151.138999,Café
DULWICH HILL,-33.90441,151.138999,Deli / Bodega
DULWICH HILL,-33.90441,151.138999,Bookstore
DULWICH HILL,-33.90441,151.138999,Gym / Fitness Center
DULWICH HILL,-33.90441,151.138999,Thai Restaurant
DULWICH HILL,-33.90441,151.138999,Bistro
DULWICH HILL,-33.90441,151.138999,Athletics & Sports
MARRICKVILLE,-33.912288000000004,151.15553899999998,Lounge
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Ice Cream Shop
MARRICKVILLE,-33.912288000000004,151.15553899999998,Gym
MARRICKVILLE,-33.912288000000004,151.15553899999998,Bar
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Liquor Store
MARRICKVILLE,-33.912288000000004,151.15553899999998,Grocery Store
MARRICKVILLE,-33.912288000000004,151.15553899999998,Deli / Bodega
MARRICKVILLE,-33.912288000000004,151.15553899999998,Bar
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Juice Bar
MARRICKVILLE,-33.912288000000004,151.15553899999998,Bakery
MARRICKVILLE,-33.912288000000004,151.15553899999998,Greek Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Café
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Café
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Thai Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Coffee Shop
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Sandwich Place
MARRICKVILLE,-33.912288000000004,151.15553899999998,Café
MARRICKVILLE,-33.912288000000004,151.15553899999998,Seafood Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Café
MARRICKVILLE,-33.912288000000004,151.15553899999998,Thai Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Café
MARRICKVILLE,-33.912288000000004,151.15553899999998,Vietnamese Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Bar
MARRICKVILLE,-33.912288000000004,151.15553899999998,Pizza Place
MARRICKVILLE,-33.912288000000004,151.15553899999998,Greek Restaurant
MARRICKVILLE,-33.912288000000004,151.15553899999998,Ice Cream Shop
MARRICKVILLE,-33.912288000000004,151.15553899999998,Convenience Store
MARRICKVILLE,-33.912288000000004,151.15553899999998,Park
ARNCLIFFE,-33.937551,151.147956,Lebanese Restaurant
ARNCLIFFE,-33.937551,151.147956,Grocery Store
ARNCLIFFE,-33.937551,151.147956,Intersection
ARNCLIFFE,-33.937551,151.147956,Paper / Office Supplies Store
ARNCLIFFE,-33.937551,151.147956,Dessert Shop
ARNCLIFFE,-33.937551,151.147956,Gym / Fitness Center
ARNCLIFFE,-33.937551,151.147956,Outlet Store
ARNCLIFFE,-33.937551,151.147956,Bakery
ARNCLIFFE,-33.937551,151.147956,Café
ARNCLIFFE,-33.937551,151.147956,Australian Restaurant
ARNCLIFFE,-33.937551,151.147956,Tunnel
CLEMTON PARK,-33.926056,151.122881,Café
CLEMTON PARK,-33.926056,151.122881,Supermarket
CLEMTON PARK,-33.926056,151.122881,Café
CLEMTON PARK,-33.926056,151.122881,Gym
CLEMTON PARK,-33.926056,151.122881,Fast Food Restaurant
CLEMTON PARK,-33.926056,151.122881,Fast Food Restaurant
CLEMTON PARK,-33.926056,151.122881,Coffee Shop
CLEMTON PARK,-33.926056,151.122881,Pizza Place
CLEMTON PARK,-33.926056,151.122881,Pharmacy
CLEMTON PARK,-33.926056,151.122881,Playground
CLEMTON PARK,-33.926056,151.122881,Park
BARDWELL PARK,-33.948744,151.119517,Fast Food Restaurant
BARDWELL PARK,-33.948744,151.119517,Gas Station
BARDWELL PARK,-33.948744,151.119517,Park
BARDWELL PARK,-33.948744,151.119517,Pool
BARDWELL PARK,-33.948744,151.119517,Pub
BARDWELL PARK,-33.948744,151.119517,Fruit & Vegetable Store
BARDWELL PARK,-33.948744,151.119517,Fast Food Restaurant
KINGSGROVE,-33.942632,151.098002,Café
KINGSGROVE,-33.942632,151.098002,Café
KINGSGROVE,-33.942632,151.098002,Supermarket
KINGSGROVE,-33.942632,151.098002,Pub
KINGSGROVE,-33.942632,151.098002,Vietnamese Restaurant
KINGSGROVE,-33.942632,151.098002,Park
KINGSGROVE,-33.942632,151.098002,Residential Building (Apartment / Condo)
KINGSGROVE,-33.942632,151.098002,Thai Restaurant
KINGSGROVE,-33.942632,151.098002,Fried Chicken Joint
KINGSGROVE,-33.942632,151.098002,Bakery
KINGSGROVE,-33.942632,151.098002,Café
KINGSGROVE,-33.942632,151.098002,Pub
KINGSGROVE,-33.942632,151.098002,Bistro
BEVERLY HILLS,-33.94913,151.07530400000002,Convenience Store
BEVERLY HILLS,-33.94913,151.07530400000002,Pub
BEVERLY HILLS,-33.94913,151.07530400000002,Train Station
BEVERLY HILLS,-33.94913,151.07530400000002,Gym / Fitness Center
BEVERLY HILLS,-33.94913,151.07530400000002,Pizza Place
LUGARNO,-33.957725,151.052257,Sandwich Place
LUGARNO,-33.957725,151.052257,Park
LUGARNO,-33.957725,151.052257,Fast Food Restaurant
LUGARNO,-33.957725,151.052257,Video Store
LUGARNO,-33.957725,151.052257,Restaurant
LUGARNO,-33.957725,151.052257,Thai Restaurant
PADSTOW,-33.961366,151.03221000000002,Thai Restaurant
PADSTOW,-33.961366,151.03221000000002,Seafood Restaurant
PADSTOW,-33.961366,151.03221000000002,Chinese Restaurant
PADSTOW,-33.961366,151.03221000000002,Pizza Place
REVESBY,-33.947286,151.014547,Café
REVESBY,-33.947286,151.014547,Grocery Store
REVESBY,-33.947286,151.014547,Japanese Restaurant
REVESBY,-33.947286,151.014547,Vietnamese Restaurant
REVESBY,-33.947286,151.014547,Liquor Store
REVESBY,-33.947286,151.014547,Fast Food Restaurant
REVESBY,-33.947286,151.014547,Italian Restaurant
REVESBY,-33.947286,151.014547,Italian Restaurant
EAST HILLS,-33.964102000000004,150.997836,Sports Bar
MILPERRA,-33.941443,150.981592,Café
MILPERRA,-33.941443,150.981592,Food & Drink Shop
BANKSIA,-33.955393,151.148204,Gym
BANKSIA,-33.955393,151.148204,Gym
BANKSIA,-33.955393,151.148204,Skate Park
BANKSIA,-33.955393,151.148204,Gym
BANKSIA,-33.955393,151.148204,RV Park
BANKSIA,-33.955393,151.148204,Church
BEVERLEY PARK,-33.974354,151.140345,Greek Restaurant
BEVERLEY PARK,-33.974354,151.140345,Greek Restaurant
BEVERLEY PARK,-33.974354,151.140345,Café
BEVERLEY PARK,-33.974354,151.140345,Building
BEVERLEY PARK,-33.974354,151.140345,Park
ALLAWAH,-33.973161,151.117453,Pub
ALLAWAH,-33.973161,151.117453,Thai Restaurant
ALLAWAH,-33.973161,151.117453,BBQ Joint
ALLAWAH,-33.973161,151.117453,Train Station
DOLLS POINT,-33.996587,151.132495,Café
DOLLS POINT,-33.996587,151.132495,Café
DOLLS POINT,-33.996587,151.132495,Supermarket
DOLLS POINT,-33.996587,151.132495,Café
HURSTVILLE,-33.966692,151.101764,Café
HURSTVILLE,-33.966692,151.101764,Supermarket
HURSTVILLE,-33.966692,151.101764,Middle Eastern Restaurant
HURSTVILLE,-33.966692,151.101764,Supermarket
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Electronics Store
HURSTVILLE,-33.966692,151.101764,Vietnamese Restaurant
HURSTVILLE,-33.966692,151.101764,Supermarket
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Bakery
HURSTVILLE,-33.966692,151.101764,Coffee Shop
HURSTVILLE,-33.966692,151.101764,Asian Restaurant
HURSTVILLE,-33.966692,151.101764,Supermarket
HURSTVILLE,-33.966692,151.101764,Japanese Restaurant
HURSTVILLE,-33.966692,151.101764,Fast Food Restaurant
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Sandwich Place
HURSTVILLE,-33.966692,151.101764,Dumpling Restaurant
HURSTVILLE,-33.966692,151.101764,Coffee Shop
HURSTVILLE,-33.966692,151.101764,Juice Bar
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Vietnamese Restaurant
HURSTVILLE,-33.966692,151.101764,Bar
HURSTVILLE,-33.966692,151.101764,Dim Sum Restaurant
HURSTVILLE,-33.966692,151.101764,Café
HURSTVILLE,-33.966692,151.101764,Fast Food Restaurant
HURSTVILLE,-33.966692,151.101764,Fast Food Restaurant
HURSTVILLE,-33.966692,151.101764,Souvlaki Shop
HURSTVILLE,-33.966692,151.101764,Dim Sum Restaurant
HURSTVILLE,-33.966692,151.101764,Japanese Restaurant
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Bakery
HURSTVILLE,-33.966692,151.101764,Coffee Shop
HURSTVILLE,-33.966692,151.101764,Noodle House
HURSTVILLE,-33.966692,151.101764,Fast Food Restaurant
HURSTVILLE,-33.966692,151.101764,Cantonese Restaurant
HURSTVILLE,-33.966692,151.101764,Concert Hall
HURSTVILLE,-33.966692,151.101764,Shopping Mall
HURSTVILLE,-33.966692,151.101764,Dumpling Restaurant
HURSTVILLE,-33.966692,151.101764,Big Box Store
HURSTVILLE,-33.966692,151.101764,Multiplex
HURSTVILLE,-33.966692,151.101764,Bubble Tea Shop
HURSTVILLE,-33.966692,151.101764,Chinese Restaurant
HURSTVILLE,-33.966692,151.101764,Japanese Restaurant
PENSHURST,-33.964713,151.084774,Café
PENSHURST,-33.964713,151.084774,Café
PENSHURST,-33.964713,151.084774,Grocery Store
PENSHURST,-33.964713,151.084774,Train Station
PENSHURST,-33.964713,151.084774,Pizza Place
PENSHURST,-33.964713,151.084774,Sports Bar
PENSHURST,-33.964713,151.084774,Fast Food Restaurant
PENSHURST,-33.964713,151.084774,Café
PENSHURST,-33.964713,151.084774,Fast Food Restaurant
MORTDALE,-33.980264,151.07183700000002,Café
MORTDALE,-33.980264,151.07183700000002,French Restaurant
MORTDALE,-33.980264,151.07183700000002,Italian Restaurant
MORTDALE,-33.980264,151.07183700000002,Chinese Restaurant
MORTDALE,-33.980264,151.07183700000002,Italian Restaurant
MORTDALE,-33.980264,151.07183700000002,Supermarket
KANGAROO POINT,-34.01362,151.101891,Bowling Alley
KANGAROO POINT,-34.01362,151.101891,Supermarket
KANGAROO POINT,-34.01362,151.101891,Supermarket
KANGAROO POINT,-34.01362,151.101891,Cupcake Shop
